timestamp,total_addresses,blocksize,price_USD,hashrate,marketcap_USD,market-cap-value,transactions
1468540800,445925,1457,11.98,4244.7849,982.630097,82022545.66,41110
1468627200,448149,1349,11.67,4308.5953,957.5785372,82054716.13,38062
1468713600,449627,1264,11.24,4336.7179,922.6521866,82086493.47,33914
1468800000,452120,1397,11.03,4437.5176,905.7724773,82118991.59,39198
1468886400,455066,1502,11.71,4369.9745,961.985464,82150765.5,44184
1468972800,459828,1718,12.52,4277.1166,1028.927158,82182680.34,50631
1469059200,463245,1522,12.6,4437.1791,1035.914848,82215464.09,44882
1469145600,467682,1641,14.79,4291.8557,1216.435418,82247154.72,48458
1469232000,471467,1496,14.31,4449.4236,1177.420356,82279549.72,45006
1469318400,475286,1797,12.66,4372.8166,1042.057589,82311025.97,58215
1469404800,479819,1737,13.78,4225.539,1134.686782,82343017.53,54856
1469491200,485119,1946,12.09,4064.894,995.8991819,82373795.03,61930
1469577600,490249,1706,13.07,3791.4432,1077.055998,82406732.84,53035
1469664000,493294,1610,12.86,3974.6171,1060.16666,82439087.06,48555
1469750400,496589,1598,12.87,3869.0261,1061.40211,82471026.44,47243
1469836800,498814,1460,12.52,3833.054,1032.933405,82502668.16,42011
1469923200,501305,1585,11.89,3859.1788,981.3398146,82534887.69,48749
1470009600,503754,1561,11.08,3811.4589,914.8366213,82566482.06,45978
1470096000,507459,1687,8.3,3509.0712,685.5620489,82597837.22,49041
1470182400,510443,1665,10.38,3425.8341,857.6946758,82629544.88,49475
1470268800,513258,1617,11.21,3713.5399,926.6454781,82662397.69,46761
1470355200,515463,1527,11.04,3788.6608,912.9487121,82694629.72,43212
1470441600,517347,1465,10.94,3712.8702,905.024842,82726219.56,41487
1470528000,519108,1473,10.99,3823.9977,909.5160321,82758510.66,42955
1470614400,521038,1504,11.29,3890.3127,934.7068516,82790686.59,42984
1470700800,523950,1592,12.25,4080.0038,1014.586074,82823353,47057
1470787200,526538,1607,12.19,4188.2693,1010.00874,82855515.97,46290
1470873600,529018,1621,11.66,4270.9885,966.4708247,82887720.81,48171
1470960000,531192,1559,11.74,4237.0475,973.4787349,82919824.09,44400
1471046400,532827,1431,11.56,4228.4036,958.9230739,82951823,41088
1471132800,534412,1406,11.18,4225.0655,927.7587935,82983791.91,40577
1471219200,536080,1467,11.15,4251.9922,925.6297471,83016120.81,42302
1471305600,537798,1621,11.14,4385.5314,925.1564801,83048158,48949
1471392000,539428,1532,10.75,4329.829,893.1116397,83080152.53,44867
1471478400,541085,1663,10.73,4368.166,891.8018633,83112941.59,47799
1471564800,542717,1491,10.71,4409.826,890.4806259,83144783,42948
1471651200,544620,1453,11.27,4516.0321,937.4049999,83177018.63,41318
1471737600,546514,1480,11.14,4513.7179,926.9561802,83209710.97,42543
1471824000,548109,1526,11.09,4601.7622,923.1538219,83242003.78,44250
1471910400,550573,2023,11,4631.2453,916.0160646,83274187.69,48430
1471996800,552384,1590,11,4650.6361,916.3710724,83306461.13,46821
1472083200,554545,1663,11.36,4815.0103,946.7264591,83338596.75,49868
1472169600,556489,1610,11.26,4932.0395,938.7514714,83370468.16,47292
1472256000,557883,1586,11.19,4919.3846,933.2770474,83402774.56,47938
1472342400,559482,1451,10.97,4865.2902,915.2797838,83434802.53,42607
1472428800,561294,1572,10.95,4814.9702,913.9606819,83466728.94,45510
1472515200,563151,1616,11.23,4812.1623,937.6893205,83498603.78,46979
1472601600,565136,1538,11.59,4912.9748,968.121257,83530738.31,45846
1472688000,567294,1583,12.21,4966.2194,1020.297917,83562483,47491
1472774400,569263,1850,12.09,5019.0583,1010.661943,83594867.06,55413
1472860800,571037,1513,11.91,4789.3796,995.9899833,83626363,44792
1472947200,572702,1719,11.72,4635.7113,980.4744212,83658227.06,48128
1473033600,574371,1512,11.8,4827.2541,987.5469177,83690416.75,42667
1473120000,576228,1722,11.72,4792.9349,981.2229904,83722098.16,49102
1473206400,577984,1692,11.6,4926.6069,971.5506452,83754365.97,48701
1473292800,579977,1900,11.41,4824.1998,956.0013928,83786274.56,55970
1473379200,582016,1853,11.7,4852.4709,980.6763498,83818491.44,53918
1473465600,583909,1508,12.08,4908.3645,1012.911891,83850322.06,42875
1473552000,585641,1460,11.65,5077.4945,977.2331641,83882675.03,43345
1473638400,588032,1585,11.93,5053.5361,1001.104901,83914912.06,45123
1473724800,589982,1497,11.98,5041.1066,1005.682867,83946816.91,42591
1473811200,591822,1758,11.93,5182.9774,1001.873594,83979345.66,53859
1473897600,593560,1743,11.99,5178.7626,1007.298226,84011528.47,52622
1473984000,595415,2020,12.64,5166.6579,1062.313222,84043767.53,57532
1474070400,597259,1588,12.82,5341.3299,1077.853327,84075922.53,46882
1474156800,598924,1433,12.33,4904.1278,1037.020771,84105496.44,37893
1474243200,599907,1341,12.92,4750.378,1087.085871,84139773.31,40505
1474329600,602298,1689,14.62,5422.6074,1230.598526,84172265.81,54067
1474416000,605237,1598,13.73,5525.5828,1156.125719,84204349.56,44549
1474502400,606968,1876,13.13,5071.3503,1106.018092,84235955.19,52657
1474588800,608507,1280,13.35,5305.6755,1125.00764,84270235.19,35219
1474675200,610118,1526,12.9,5103.0049,1087.515924,84303560.03,43418
1474761600,612211,1387,13.05,5555.4792,1100.610254,84337950.5,38713
1474848000,613935,1545,12.93,5200.9835,1090.905151,84370081.28,43514
1474934400,615620,1661,13.08,5120.341,1104.022183,84405365.66,46817
1475020800,617448,1561,13.3,5846.2348,1123.022329,84437769.09,42797
1475107200,620099,1442,13.14,6022.4118,1109.936884,84470082.53,40416
1475193600,622544,1437,13.26,5880.2036,1120.492619,84501705.81,35836
1475280000,624508,1810,13.23,5152.6442,1118.41372,84536184.41,53076
1475366400,627061,1687,13.22,5483.6261,1118.041115,84571945.19,51105
1475452800,629658,1719,13.45,5953.6984,1137.940205,84605219.72,47672
1475539200,653826,2192,13.31,6202.7305,1126.522079,84637271.13,56662
1475625600,656302,1802,13.09,5577.4987,1108.334917,84670352.69,41719
1475712000,659011,1938,12.86,5922.4732,1089.283082,84703194.56,36826
1475798400,661379,4119,12.68,4970.4163,1074.499985,84739746.44,43708
1475884800,664537,5429,12.25,5604.5061,1038.504054,84775841.13,37690
1475971200,667329,5683,12.05,6061.2059,1021.951664,84809266.75,43940
1476057600,686320,12725,11.74,6191.8909,996.0497489,84842397.69,44940
1476144000,692167,2762,11.76,6396.5054,998.1285561,84874877.22,41053
1476230400,700440,1248,11.74,5894.3176,996.8195663,84907969.88,30002
1476316800,716073,1306,12.03,5992.5502,1021.861837,84942796.13,32244
1476403200,728429,1400,11.9,6610.6347,1011.210948,84975709.88,42006
1476489600,731881,1236,11.97,6775.8615,1017.544767,85007917.06,33662
1476576000,736985,1297,11.94,6765.6017,1015.387718,85040847.38,34990
1476662400,741716,1377,11.98,6470.6153,1019.177238,85073225.19,38136
1476748800,746368,1747,12.52,6728.4087,1065.53395,85106545.5,51898
1476835200,747915,1638,11.98,6385.8647,1019.973548,85139695.19,38497
1476921600,749504,1466,12.06,6900.1594,1027.201144,85174224.25,43438
1477008000,751013,1724,12.07,7307.962,1028.440658,85206351.13,57780
1477094400,752751,1357,12.1,7382.1642,1031.380451,85238053.78,37772
1477180800,754105,1292,11.98,7219.1314,1021.52724,85269385.66,35364
1477267200,755748,1791,11.94,7277.3711,1018.499284,85301447.53,52547
1477353600,758849,1675,11.37,7459.7244,970.2374842,85333112.06,47610
1477440000,760844,1550,11.5,7503.7485,981.6982928,85365068.94,45158
1477526400,762714,1518,11.47,7438.5065,979.4980149,85396513.94,44353
1477612800,765038,1472,11.11,7120.6124,949.1005582,85427593,41522
1477699200,766865,1461,10.38,5695.7524,887.0459699,85457222.53,40011
1477785600,768687,1422,11.24,5454.259,960.8984169,85489183,39435
1477872000,770540,1536,10.93,5869.6806,934.7467625,85521204.25,45031
1477958400,772838,1689,10.77,5051.2126,921.3918379,85551702.69,49025
1478044800,777832,1497,10.83,4531.1125,926.8622083,85582844.72,43519
1478131200,779820,1471,10.86,4313.7141,929.7686987,85614060.66,42346
1478217600,781449,1262,11.15,3971.1034,954.9415744,85644984.25,32572
1478304000,782988,1358,11.13,3751.7897,953.5784297,85676408.78,37690
1478390400,784678,1289,10.96,3688.7432,939.36197,85708208.94,34391
1478476800,786489,1399,10.9,4362.9653,934.5820012,85741468,41941
1478563200,788550,1476,10.87,4893.0046,932.3611537,85773795.19,41569
1478649600,791024,1484,10.66,4786.721,914.6791417,85804797.53,40517
1478736000,793001,1492,10.52,4399.0135,902.9948074,85836008.31,40164
1478822400,795241,1462,10.29,4285.9637,883.5750077,85867347.69,41070
1478908800,797064,1426,9.98,4355.3253,857.2749909,85899297.69,40882
1478995200,799460,1468,10.12,4718.0689,869.6290257,85931721.91,43673
1479081600,801315,1576,10,4872.7435,859.6360613,85963606.13,43876
1479168000,803432,1577,10.23,4926.4165,879.7292915,85995043.16,45330
1479254400,805304,1481,10.01,4858.6238,861.1265119,86026624.56,41684
1479340800,807112,1476,9.96,4660.1084,857.1320342,86057433.16,40738
1479427200,809162,1514,9.53,4933.6367,820.4427884,86090533.94,43785
1479513600,810733,1375,9.68,5252.2465,833.6693335,86122865.03,39289
1479600000,812403,1473,9.58,5747.4276,825.3680153,86155325.19,42125
1479686400,814569,1537,9.56,6067.3139,823.9490273,86187136.75,42735
1479772800,816176,1708,9.83,5664.3154,847.5260291,86218314.25,53585
1479859200,817840,1950,9.75,5299.0298,840.9466638,86250939.88,64289
1479945600,819485,1424,9.2,5416.4349,793.8067053,86283337.53,36861
1480032000,840006,1767,9.41,5623.5357,812.240828,86316772.38,58075
1480118400,843172,1501,9.32,5881.8116,804.7751807,86349268.31,40804
1480204800,845997,1703,8.87,5584.128,766.2170273,86382979.41,44449
1480291200,847709,1731,8.68,5765.2583,750.0988591,86416919.25,48388
1480377600,849474,1692,8.18,5881.2257,707.160103,86449890.34,47036
1480464000,851332,2209,8.6,5904.5764,743.742881,86481730.34,39178
1480550400,852988,1407,8.46,5991.9926,731.9040292,86513478.63,37121
1480636800,856233,1462,7.71,6073.4179,667.2640705,86545275.03,41642
1480723200,862630,1404,7.89,6099.6118,683.0956184,86577391.44,41357
1480809600,868190,1403,7.54,5331.2802,653.0285721,86608563.94,39643
1480896000,874903,1491,6.67,5198.7468,577.8874568,86639798.63,41613
1480982400,877485,1615,7.71,5148.711,668.2393795,86671774.25,48200
1481068800,879373,1523,8.35,5264.3617,723.9740987,86703484.88,41757
1481155200,881066,1416,8.3,5523.1193,719.9053052,86735578.94,39587
1481241600,882875,1502,8.5,5658.9104,737.5215363,86767239.56,41444
1481328000,886258,1428,8.09,5798.285,702.2032302,86798915.97,40564
1481414400,888937,1681,8.2,5946.0499,712.0117236,86830698,39164
1481500800,890669,1477,8.45,5719.9028,733.9842158,86862037.38,38741
1481587200,892266,1538,8.41,5874.665,730.7772564,86893847.38,44664
1481673600,895504,1835,8.22,5861.5044,714.5292363,86925697.84,47294
1481760000,899270,1582,7.77,5827.1006,675.6564001,86957065.66,46102
1481846400,901155,1506,7.87,6031.5534,684.6020296,86988822.06,43953
1481932800,904251,1418,7.67,6102.0636,667.4494164,87020784.41,39442
1482019200,906316,1345,7.88,6284.0681,685.975094,87052676.91,36640
1482105600,908427,1616,7.61,6324.846,662.7103615,87084147.38,45599
1482192000,910765,1536,7.59,6478.8654,661.2090456,87115816.28,44241
1482278400,912667,1769,7.87,6449.9952,685.8501108,87147409.25,50793
1482364800,921440,1762,7.65,6219.3619,666.9153973,87178483.31,55173
1482451200,925590,1522,7.15,5797.7449,623.5486447,87209600.66,44391
1482537600,927358,1361,7.23,5435.8074,630.7519061,87240927.53,37757
1482624000,928670,1317,7.19,5672.4506,627.4924096,87272935.97,36601
1482710400,930087,1294,7.24,5906.7133,632.085164,87304580.66,34565
1482796800,931796,1558,7.15,5725.5243,624.4510216,87335807.22,42370
1482883200,933815,1531,7.63,5703.598,666.6130989,87367378.63,43386
1482969600,936427,1678,8.24,5621.4968,720.1693864,87399197.38,46546
1483056000,938850,1623,8.17,5670.0348,714.3102809,87430878.94,44561
1483142400,941811,1544,8.04,5739.8584,703.1953408,87462107.06,41220
1483228800,943417,1390,8.15,5746.3882,713.0749211,87493855.34,38730
1483315200,945665,1458,8.33,5772.7032,729.0864664,87525386.13,39652
1483401600,948326,1627,9.68,5701.1528,847.5508831,87556909.41,45883
1483488000,951853,1717,10.91,6330.766,955.5960875,87589008.94,50673
1483574400,955172,1676,10.19,6451.8286,892.8562166,87620825.97,49596
1483660800,958484,1593,10.07,6519.8016,882.657508,87652185.5,43804
1483747200,961114,1570,9.8,6730.0143,859.3039889,87684080.5,43622
1483833600,963314,1557,10.29,6777.3147,902.5952206,87715764.88,42727
1483920000,965736,1595,10.23,7001.3724,897.6570804,87747515.19,46188
1484006400,968054,1686,10.56,6997.2239,926.9448098,87778864.56,48179
1484092800,970329,1591,9.81,7054.4628,861.4199017,87810387.53,45221
1484179200,973959,1697,9.8,7142.7291,860.8510537,87841944.25,50589
1484265600,977582,1729,9.76,7277.2919,857.6470637,87873674.56,50833
1484352000,981025,1499,9.77,7334.4015,858.8333418,87905152.69,42044
1484438400,983455,1498,9.85,7443.4979,866.178019,87936854.72,41748
1484524800,985864,1575,9.59,7416.8136,843.6169083,87968395.03,45375
1484611200,988571,1642,10.15,7325.2279,893.1968649,87999691.13,46671
1484697600,991171,1583,10.19,7318.3297,897.0389378,88031299.09,44994
1484784000,993689,1552,10.41,7751.0819,916.7402042,88063420.19,43628
1484870400,996812,1609,10.59,7527.1882,932.9211922,88094541.28,45775
1484956800,999192,1504,10.93,7733.7168,963.2178908,88126065.03,43302
1485043200,1001830,1616,10.69,7754.1077,942.405202,88157642.84,47432
1485129600,1004532,1612,10.77,7918.1929,949.7970516,88189141.28,46076
1485216000,1006944,1754,10.51,7831.2888,927.198104,88220561.75,50414
1485302400,1009369,1644,10.5,7811.0208,926.6458461,88251985.34,46256
1485388800,1012519,1673,10.65,7995.4413,940.2221508,88283770.03,46856
1485475200,1014907,1658,10.5,7965.2252,927.3062912,88314884.88,46680
1485561600,1017588,1628,10.53,7948.4087,930.2877272,88346412.84,45189
1485648000,1019716,1523,10.47,7806.189,925.3129063,88377545.97,42509
1485734400,1022347,1579,10.55,8008.7446,932.7198165,88409461.28,45369
1485820800,1024108,1539,10.7,8035.4474,946.3173645,88440875.19,43649
1485907200,1026094,1607,10.71,7882.049,947.537341,88472207.38,44541
1485993600,1028070,1578,10.79,8117.6108,954.9540837,88503622.22,43709
1486080000,1029880,1568,10.94,7901.9704,968.5717568,88534895.5,42778
1486166400,1032097,1560,11.32,8085.6263,1002.574549,88566656.28,45410
1486252800,1033882,1614,11.21,8480.8345,993.1864704,88598257.84,46542
1486339200,1035599,1606,11.32,8517.039,1003.290258,88629881.44,47306
1486425600,1037811,1827,11.44,8437.3906,1014.286105,88661372.84,51866
1486512000,1040358,1764,11.39,8613.5409,1010.21419,88693080.81,51089
1486598400,1042268,1630,10.93,8630.2683,969.7588724,88724508,47873
1486684800,1044332,1735,11.32,8851.2981,1004.71797,88756004.41,52222
1486771200,1046267,1594,11.41,8899.597,1013.06645,88787594.25,46560
1486857600,1048901,1571,11.4,9024.3553,1012.538469,88819163.94,45319
1486944000,1051104,1823,11.39,9091.8695,1012.011728,88850898,55990
1487030400,1053923,1914,12.99,9220.0798,1154.581972,88882368.94,58298
1487116800,1056702,1818,12.96,9298.392,1152.326611,88914090.34,55320
1487203200,1058825,1661,12.95,9286.9502,1151.845911,88945630.19,49674
1487289600,1060926,1661,12.73,9441.935,1132.676675,88976958,49406
1487376000,1063883,1773,12.83,9563.2843,1141.974817,89008169.72,49398
1487462400,1065920,1635,12.83,9739.2103,1142.375976,89039436.91,48227
1487548800,1068400,1696,12.49,9701.1651,1112.494601,89070824.72,50152
1487635200,1071424,1989,12.79,10010.5654,1139.61767,89102241.59,58434
1487721600,1073757,1790,12.71,9878.51,1132.88334,89133228.94,50372
1487808000,1076071,1667,13.16,9956.9834,1173.404273,89164458.47,47601
1487894400,1078758,1778,13.13,9921.6984,1171.139831,89195722.06,54081
1487980800,1081093,1761,13.56,10123.88,1209.921862,89227275.97,53245
1488067200,1083604,1713,14.59,10602.6615,1302.290212,89259096.13,51716
1488153600,1086792,1819,15.53,10625.274,1386.67902,89290342.53,52642
1488240000,1091303,1935,15.88,11119.9788,1418.436514,89322198.63,60277
1488326400,1098329,2235,17.54,10718.1257,1567.257644,89353343.47,59774
1488412800,1104821,2209,19.06,10915.3639,1703.677612,89384974.41,70779
1488499200,1111646,2084,19.47,11419.5855,1740.934841,89416273.31,64294
1488585600,1115958,1860,18.57,11171.4309,1661.039072,89447445.97,58756
1488672000,1120047,1821,19.26,11701.7413,1723.365691,89479007.84,57031
1488758400,1124705,1808,19.67,11736.4413,1760.664866,89510160.97,57020
1488844800,1128534,1963,18.91,11651.4652,1693.224654,89541229.72,62589
1488931200,1132810,1800,16.53,12138.6545,1480.634345,89572555.66,55386
1489017600,1139420,2403,17.71,12105.6647,1586.875597,89603365.19,64266
1489104000,1145555,2190,19.18,12144.0613,1719.187643,89634392.22,65132
1489190400,1151496,2014,21.4,12381.3095,1918.844433,89665627.69,64803
1489276800,1158864,2043,23.27,12404.6584,2087.237025,89696477.22,66646
1489363200,1170758,2452,28.43,12817.8346,2550.969626,89728090.97,81718
1489449600,1180408,2433,28.63,12624.5995,2569.808925,89759305.81,77155
1489536000,1190919,2456,35.04,13008.71,3146.265549,89790683.47,81205
1489622400,1208579,3071,45.29,13093.3706,4068.043427,89822111.44,109950
1489708800,1224321,2880,44.54,13708.6332,4002.095081,89853953.31,106635
1489795200,1236276,2513,34.03,13956.1955,3058.801375,89885435.66,89920
1489881600,1244923,2396,43.16,13381.2912,3880.793127,89916430.19,84599
1489968000,1254137,2316,42.3,14240.8505,3804.804651,89948100.5,80264
1490054400,1264243,2507,42.59,14004.9233,3832.210589,89979116.91,84298
1490140800,1272509,2368,41.55,14303.7526,3739.935828,90010489.25,78821
1490227200,1280501,2513,43.18,14696.6462,3887.990683,90041470.19,82434
1490313600,1291931,2557,53.5,14717.153,4818.868645,90072311.13,87775
1490400000,1301464,2428,50.74,14850.0107,4571.845194,90103373.94,84394
1490486400,1308803,2375,50.51,15592.211,4552.696091,90134549.41,79534
1490572800,1320623,2896,49,16234.1177,4418.112028,90165551.59,94570
1490659200,1329617,2543,50.21,15956.633,4528.746536,90196107.06,84348
1490745600,1338529,2744,52.98,16444.6814,4780.246346,90227375.34,93064
1490832000,1352837,2853,51.77,16508.1931,4672.666765,90258195.19,96209
1490918400,1367188,2949,49.86,16923.4135,4501.829657,90289403.47,103102
1491004800,1374894,2403,50.56,16684.6609,4566.592063,90320254.41,80572
1491091200,1385185,2669,48.53,16718.5386,4384.719237,90350695.19,88948
1491177600,1398126,2788,44.16,15983.0117,3991.263884,90381881.44,100221
1491264000,1408346,2518,44.44,16872.131,4017.950909,90412936.75,86279
1491350400,1418641,2558,45.1,17294.066,4079.03216,90444172.06,87411
1491436800,1432417,2799,43.22,17238.063,3910.325024,90474896.44,95177
1491523200,1440597,2776,42.3,17541.6491,3828.402572,90505970.97,92846
1491609600,1447313,2249,44.45,17605.5606,4024.364609,90536886.59,72144
1491696000,1453300,2358,43.87,17278.0448,3973.179933,90567128.63,74557
1491782400,1460327,2460,43.92,17285.4863,3979.027522,90597165.81,75487
1491868800,1466464,2377,43.95,17900.816,3983.083736,90627616.28,75891
1491955200,1476683,2697,46.63,17672.1498,4227.374767,90657833.31,80347
1492041600,1485120,2589,50.26,17325.6847,4557.987583,90688173.16,84124
1492128000,1492214,2451,47.92,18877.3819,4347.262283,90719162.84,81155
1492214400,1498803,2348,49.34,18356.8933,4477.563602,90749160.97,74820
1492300800,1503386,2220,48.64,18623.6556,4415.523059,90779668.16,70634
1492387200,1509763,2309,48.65,18986.8175,4417.921857,90810315.66,72546
1492473600,1518090,2603,49.88,19532.6738,4531.140719,90840832.38,83303
1492560000,1526805,2664,47.88,19426.3047,4350.876886,90870444.56,85734
1492646400,1536829,2581,49.36,19598.4726,4486.866783,90900866.75,85450
1492732800,1548026,2691,48.26,20064.6867,4388.346666,90931344.09,81278
1492819200,1555797,2429,48.41,20304.9606,4403.438199,90961334.41,73539
1492905600,1562427,2393,48.79,20695.5064,4439.491174,90991825.66,77073
1492992000,1572073,2553,49.94,19854.8535,4545.61926,91021611.13,80531
1493078400,1580035,2803,50.11,20759.4397,4562.634207,91052368.94,93033
1493164800,1596565,2724,53.28,20518.0576,4852.833036,91081701.13,89642
1493251200,1612349,3095,63.1,20819.5764,5749.106064,91111031.13,104494
1493337600,1624667,3178,72.42,22094.2863,6600.410447,91140713.16,106193
1493424000,1635440,2793,69.85,22674.7072,6368.219667,91169930.81,91335
1493510400,1647543,3064,79.83,22071.893,7280.440072,91199299.41,95202
1493596800,1663543,3544,77.53,22307.6652,7072.95777,91228656.91,112202
1493683200,1678680,3461,77.25,22218.5493,7049.687708,91258093.31,110354
1493769600,1690254,3028,80.37,22633.4701,7336.788107,91287645.97,97334
1493856000,1708629,3351,94.55,22403.1399,8634.029208,91317072.53,114877
1493942400,1724130,3171,90.79,23427.2382,8293.373379,91346771.44,108514
1494028800,1739516,2934,94.82,23416.8712,8664.317348,91376474.88,95014
1494115200,1758488,3322,90.46,23766.8199,8268.618876,91406355.03,106631
1494201600,1777158,3409,88.39,23598.8389,8082.00868,91435780.97,117509
1494288000,1797526,3376,86.27,24510.4648,7890.731788,91465535.97,112933
1494374400,1817872,3227,87.83,24265.0815,8036.019096,91495150.81,109673
1494460800,1837631,3352,88.2,24906.8722,8072.494887,91524885.34,117189
1494547200,1853657,3154,85.15,25468.5261,7795.889094,91554775.03,107241
1494633600,1867571,3065,87.96,24940.8708,8055.73113,91584028.31,101332
1494720000,1881351,3140,88.72,25763.6063,8127.838448,91612245.81,101348
1494806400,1899209,3831,90.32,26374.7001,8276.988761,91640708.16,122792
1494892800,1919681,3644,87.8,26951.5322,8048.575614,91669426.13,116341
1494979200,1942480,4305,86.98,25673.1355,7975.833331,91697325.03,140135
1495065600,1964727,4245,95.88,26756.3545,8794.670261,91725805.81,137409
1495152000,1993428,4801,124.38,27662.8126,11412.38579,91754187.06,161568
1495238400,2017264,4179,123.06,28704.8846,11294.79618,91782839.09,130912
1495324800,2041878,4586,148,29014.4596,13588.10099,91811493.16,149699
1495411200,2074888,5328,160.39,29819.2767,14730.25968,91840262.38,176255
1495497600,2119587,6627,169.5,28807.8371,15571.76812,91868838.47,187121
1495584000,2162097,6666,193.03,29413.4293,17738.97111,91897482.84,187293
1495670400,2201139,5952,177.33,29573.7133,16301.29397,91926318,183010
1495756800,2235403,5559,162.83,29752.9865,14973.07914,91955285.5,169818
1495843200,2262189,5127,156.63,30399.6414,14407.46288,91984057.22,149450
1495929600,2288310,5379,172.86,30319.4003,15905.34652,92012880.5,155271
1496016000,2316858,4922,194.17,32344.9504,17871.87627,92042417.84,158547
1496102400,2360680,7069,228.58,33952.2769,21045.87198,92072237.22,193618
1496188800,2406002,6843,228.64,33166.6989,21057.96936,92100985.66,214126
1496275200,2445012,6541,220.7,35032.0837,20332.88245,92129055.03,199160
1496361600,2486438,7542,222.04,34748.1009,20462.29063,92155875.66,194911
1496448000,2521601,6636,224.3,35389.9389,20676.73792,92183405.81,175666
1496534400,2557692,6458,244.96,36683.7213,22587.91704,92210634.56,180136
1496620800,2595526,6439,247.75,37220.5713,22852.07027,92238426.91,190305
1496707200,2638490,7374,264.26,37971.5981,24382.18889,92265908.16,200523
1496793600,2682778,7388,255.77,39157.0428,23605.95426,92293678.94,207180
1496880000,2720240,6932,259.41,39515.8111,23949.07108,92321310.19,187700
1496966400,2760852,7482,279.11,39508.5852,25775.51828,92348960.19,215831
1497052800,2804195,6592,335.95,41872.7093,31034.09311,92377118.94,213356
1497139200,2859713,8658,339.68,42335.4349,31388.14591,92405045.66,240490
1497225600,2919025,9451,394.66,41975.3291,36479.66551,92433146.28,292941